restaurant_id,day_of_week,hour_of_day,is_weekend,holiday,restaurant_rating,price_range,order_count,data_source,lag_1h,rolling_3h_avg
1,3,23,0,0,3.8,2,4,real,45.0,44.666666666666664
1,3,23,0,0,3.8,1,56,synthetic,4.0,35.0
1,4,0,0,0,3.8,2,1,real,56.0,20.333333333333332
1,4,0,0,0,3.8,1,9,synthetic,1.0,22.0
1,4,1,0,0,3.8,1,3,synthetic,9.0,4.333333333333333
1,4,2,0,0,3.8,2,1,real,3.0,4.333333333333333
1,4,2,0,0,3.8,1,5,synthetic,1.0,3.0
1,4,3,0,0,3.8,2,1,real,5.0,2.3333333333333335
1,4,3,0,0,3.8,2,1,real,1.0,2.3333333333333335
1,4,3,0,0,3.8,1,10,synthetic,1.0,4.0
1,4,4,0,0,3.8,1,7,synthetic,10.0,6.0
1,4,5,0,0,3.8,2,1,real,7.0,6.0
1,4,5,0,0,3.8,1,14,synthetic,1.0,7.333333333333333
1,4,6,0,0,3.8,2,1,real,14.0,5.333333333333333
1,4,6,0,0,3.8,1,19,synthetic,1.0,11.333333333333334
1,4,7,0,0,3.8,1,43,synthetic,19.0,21.0
1,4,8,0,0,3.8,1,45,synthetic,43.0,35.666666666666664
1,4,9,0,0,3.8,1,34,synthetic,45.0,40.666666666666664
1,4,10,0,0,3.8,2,2,real,34.0,27.0
1,4,10,0,0,3.8,2,1,real,2.0,12.333333333333334
1,4,10,0,0,3.8,1,51,synthetic,1.0,18.0
1,4,11,0,0,3.8,2,1,real,51.0,17.666666666666668
1,4,11,0,0,3.8,1,49,synthetic,1.0,33.666666666666664
1,4,12,0,0,3.8,1,113,synthetic,49.0,54.333333333333336
1,4,13,0,0,3.8,2,1,real,113.0,54.333333333333336
1,4,13,0,1,3.8,1,111,synthetic,1.0,75.0
1,4,14,0,0,3.8,1,34,synthetic,111.0,48.666666666666664
1,4,15,0,0,3.8,1,37,synthetic,34.0,60.666666666666664
1,4,16,0,0,3.8,2,3,real,37.0,24.666666666666668
1,4,16,0,0,3.8,1,42,synthetic,3.0,27.333333333333332
1,4,17,0,0,3.8,1,11,synthetic,42.0,18.666666666666668
1,4,18,0,0,3.8,2,1,real,11.0,18.0
1,4,18,0,0,3.8,2,1,real,1.0,4.333333333333333
1,4,18,0,0,3.8,1,32,synthetic,1.0,11.333333333333334
1,4,19,0,0,3.8,2,1,real,32.0,11.333333333333334
1,4,19,0,0,3.8,1,74,synthetic,1.0,35.666666666666664
1,4,20,0,0,3.8,1,52,synthetic,74.0,42.333333333333336
1,4,21,0,0,3.8,1,76,synthetic,52.0,67.33333333333333
1,4,22,0,0,3.8,2,1,real,76.0,43.0
1,4,22,0,0,3.8,1,42,synthetic,1.0,39.666666666666664
1,4,23,0,0,3.8,2,1,real,42.0,14.666666666666666
1,4,23,0,0,3.8,1,22,synthetic,1.0,21.666666666666668
1,5,0,1,0,3.8,2,1,real,22.0,8.0
1,5,0,1,0,3.8,1,14,synthetic,1.0,12.333333333333334
1,5,1,1,0,3.8,1,13,synthetic,14.0,9.333333333333334
1,5,2,1,0,3.8,1,19,synthetic,13.0,15.333333333333334
1,5,3,1,0,3.8,2,1,real,19.0,11.0
1,5,3,1,0,3.8,1,24,synthetic,1.0,14.666666666666666
1,5,4,1,0,3.8,2,1,real,24.0,8.666666666666666
1,5,4,1,0,3.8,1,20,synthetic,1.0,15.0
1,5,5,1,1,3.8,1,17,synthetic,20.0,12.666666666666666
1,5,6,1,1,3.8,1,64,synthetic,17.0,33.666666666666664
1,5,7,1,0,3.8,1,65,synthetic,64.0,48.666666666666664
1,5,8,1,0,3.8,2,3,real,65.0,44.0
1,5,8,1,0,3.8,1,60,synthetic,3.0,42.666666666666664
1,5,9,1,0,3.8,2,1,real,60.0,21.333333333333332
1,5,9,1,0,3.8,1,55,synthetic,1.0,38.666666666666664
1,5,10,1,0,3.8,1,49,synthetic,55.0,35.0
1,5,11,1,0,3.8,1,54,synthetic,49.0,52.666666666666664
1,5,12,1,1,3.8,1,140,synthetic,54.0,81.0
1,5,13,1,0,3.8,1,112,synthetic,140.0,102.0
1,5,14,1,0,3.8,1,36,synthetic,112.0,96.0
1,5,15,1,0,3.8,2,2,real,36.0,50.0
1,5,15,1,0,3.8,1,65,synthetic,2.0,34.333333333333336
1,5,16,1,0,3.8,2,1,real,65.0,22.666666666666668
1,5,16,1,0,3.8,1,59,synthetic,1.0,41.666666666666664
1,5,17,1,0,3.8,2,1,real,59.0,20.333333333333332
1,5,17,1,0,3.8,1,66,synthetic,1.0,42.0
1,5,18,1,0,3.8,1,79,synthetic,66.0,48.666666666666664
1,5,19,1,0,3.8,1,96,synthetic,79.0,80.33333333333333
1,5,20,1,0,3.8,1,103,synthetic,96.0,92.66666666666667
1,5,21,1,0,3.8,1,99,synthetic,103.0,99.33333333333333
1,5,22,1,0,3.8,2,1,real,99.0,67.66666666666667
1,5,22,1,0,3.8,1,51,synthetic,1.0,50.333333333333336
1,5,23,1,0,3.8,1,53,synthetic,51.0,35.0
1,6,0,1,0,3.8,2,1,real,53.0,35.0
1,6,0,1,0,3.8,1,16,synthetic,1.0,23.333333333333332
1,6,1,1,0,3.8,2,1,real,16.0,6.0
1,6,1,1,0,3.8,1,18,synthetic,1.0,11.666666666666666
1,6,2,1,0,3.8,2,1,real,18.0,6.666666666666667
1,6,2,1,0,3.8,2,1,real,1.0,6.666666666666667
1,6,2,1,0,3.8,1,16,synthetic,1.0,6.0
1,6,3,1,0,3.8,1,17,synthetic,16.0,11.333333333333334
1,6,4,1,0,3.8,1,18,synthetic,17.0,17.0
1,6,5,1,0,3.8,2,2,real,18.0,12.333333333333334
1,6,5,1,0,3.8,1,26,synthetic,2.0,15.333333333333334
1,6,6,1,0,3.8,2,1,real,26.0,9.666666666666666
1,6,6,1,0,3.8,1,45,synthetic,1.0,24.0
1,6,7,1,0,3.8,1,62,synthetic,45.0,36.0
1,6,8,1,0,3.8,1,68,synthetic,62.0,58.333333333333336
1,6,9,1,0,3.8,1,67,synthetic,68.0,65.66666666666667
1,6,10,1,0,3.8,1,54,synthetic,67.0,63.0
1,6,11,1,0,3.8,2,1,real,54.0,40.666666666666664
1,6,11,1,0,3.8,2,1,real,1.0,18.666666666666668
1,6,11,1,0,3.8,1,61,synthetic,1.0,21.0
1,6,12,1,0,3.8,2,1,real,61.0,21.0
1,6,12,1,0,3.8,1,105,synthetic,1.0,55.666666666666664
1,6,13,1,0,3.8,1,114,synthetic,105.0,73.33333333333333
1,6,14,1,0,3.8,2,1,real,114.0,73.33333333333333
1,6,14,1,0,3.8,1,66,synthetic,1.0,60.333333333333336
1,6,15,1,0,3.8,2,1,real,66.0,22.666666666666668
1,6,15,1,0,3.8,1,61,synthetic,1.0,42.666666666666664
1,6,16,1,0,3.8,1,74,synthetic,61.0,45.333333333333336
1,6,17,1,0,3.8,2,1,real,74.0,45.333333333333336
1,6,17,1,0,3.8,2,1,real,1.0,25.333333333333332
1,6,17,1,0,3.8,1,66,synthetic,1.0,22.666666666666668
1,6,18,1,0,3.8,1,62,synthetic,66.0,43.0
1,6,19,1,0,3.8,1,101,synthetic,62.0,76.33333333333333
1,6,20,1,0,3.8,2,1,real,101.0,54.666666666666664
1,6,20,1,0,3.8,1,111,synthetic,1.0,71.0
1,6,21,1,0,3.8,1,117,synthetic,111.0,76.33333333333333
1,6,22,1,1,3.8,1,74,synthetic,117.0,100.66666666666667
1,6,23,1,0,3.8,2,1,real,74.0,64.0
1,6,23,1,0,3.8,1,44,synthetic,1.0,39.666666666666664
2,0,0,0,0,3.8,2,1,real,1.0,1.0
2,0,0,0,1,3.8,2,19,synthetic,1.0,10.0
2,0,1,0,0,3.8,2,8,synthetic,19.0,9.333333333333334
2,0,2,0,0,3.8,2,8,synthetic,8.0,11.666666666666666
2,0,3,0,0,3.8,2,1,real,8.0,5.666666666666667
2,0,3,0,0,3.8,2,9,synthetic,1.0,6.0
2,0,4,0,0,3.8,2,11,synthetic,9.0,7.0
2,0,5,0,0,3.8,2,1,real,11.0,7.0
2,0,5,0,0,3.8,2,3,real,1.0,5.0
2,0,5,0,0,3.8,2,12,synthetic,3.0,5.333333333333333
2,0,6,0,0,3.8,2,1,real,12.0,5.333333333333333
2,0,6,0,0,3.8,2,41,synthetic,1.0,18.0
2,0,7,0,0,3.8,2,1,real,41.0,14.333333333333334
2,0,7,0,0,3.8,2,1,real,1.0,14.333333333333334
2,0,7,0,0,3.8,2,2,real,1.0,1.3333333333333333
2,0,7,0,0,3.8,2,26,synthetic,2.0,9.666666666666666
2,0,8,0,0,3.8,2,13,synthetic,26.0,13.666666666666666
2,0,9,0,0,3.8,2,2,real,13.0,13.666666666666666
2,0,9,0,0,3.8,2,20,synthetic,2.0,11.666666666666666
2,0,10,0,0,3.8,2,53,synthetic,20.0,25.0
2,0,11,0,0,3.8,2,29,synthetic,53.0,34.0
2,0,12,0,0,3.8,2,80,synthetic,29.0,54.0
2,0,13,0,0,3.8,2,1,real,80.0,36.666666666666664
2,0,13,0,0,3.8,2,91,synthetic,1.0,57.333333333333336
2,0,14,0,1,3.8,2,44,synthetic,91.0,45.333333333333336
2,0,15,0,0,3.8,2,45,synthetic,44.0,60.0
2,0,16,0,0,3.8,2,1,real,45.0,30.0
2,0,16,0,0,3.8,2,31,synthetic,1.0,25.666666666666668
2,0,17,0,0,3.8,2,27,synthetic,31.0,19.666666666666668
2,0,18,0,0,3.8,2,57,synthetic,27.0,38.333333333333336
2,0,19,0,0,3.8,2,1,real,57.0,28.333333333333332
2,0,19,0,0,3.8,2,92,synthetic,1.0,50.0
2,0,20,0,0,3.8,2,94,synthetic,92.0,62.333333333333336
2,0,21,0,0,3.8,2,65,synthetic,94.0,83.66666666666667
2,0,22,0,0,3.8,2,26,synthetic,65.0,61.666666666666664
2,0,23,0,0,3.8,2,1,real,26.0,30.666666666666668
2,0,23,0,0,3.8,2,34,synthetic,1.0,20.333333333333332
2,1,0,0,0,3.8,2,9,synthetic,34.0,14.666666666666666
2,1,1,0,0,3.8,2,13,synthetic,9.0,18.666666666666668
2,1,2,0,0,3.8,2,2,real,13.0,8.0
2,1,2,0,0,3.8,2,12,synthetic,2.0,9.0
2,1,3,0,0,3.8,2,15,synthetic,12.0,9.666666666666666
2,1,4,0,0,3.8,2,1,real,15.0,9.333333333333334
2,1,4,0,0,3.8,2,8,synthetic,1.0,8.0
2,1,5,0,0,3.8,2,11,synthetic,8.0,6.666666666666667
2,1,6,0,0,3.8,2,48,synthetic,11.0,22.333333333333332
2,1,7,0,0,3.8,2,29,synthetic,48.0,29.333333333333332
2,1,8,0,0,3.8,2,1,real,29.0,26.0
2,1,8,0,0,3.8,2,27,synthetic,1.0,19.0
2,1,9,0,0,3.8,2,51,synthetic,27.0,26.333333333333332
2,1,10,0,0,3.8,2,10,synthetic,51.0,29.333333333333332
2,1,11,0,0,3.8,2,2,real,10.0,21.0
2,1,11,0,0,3.8,2,53,synthetic,2.0,21.666666666666668
2,1,12,0,0,3.8,2,1,real,53.0,18.666666666666668
2,1,12,0,0,3.8,2,76,synthetic,1.0,43.333333333333336
2,1,13,0,1,3.8,2,111,synthetic,76.0,62.666666666666664
2,1,14,0,0,3.8,2,50,synthetic,111.0,79.0
2,1,15,0,0,3.8,2,44,synthetic,50.0,68.33333333333333
2,1,16,0,0,3.8,2,17,synthetic,44.0,37.0
2,1,17,0,0,3.8,2,24,synthetic,17.0,28.333333333333332
2,1,18,0,0,3.8,2,35,synthetic,24.0,25.333333333333332
2,1,19,0,1,3.8,2,128,synthetic,35.0,62.333333333333336
2,1,20,0,0,3.8,2,85,synthetic,128.0,82.66666666666667
2,1,21,0,0,3.8,2,1,real,85.0,71.33333333333333
2,1,21,0,0,3.8,2,80,synthetic,1.0,55.333333333333336
2,1,22,0,0,3.8,2,1,real,80.0,27.333333333333332
2,1,22,0,0,3.8,2,29,synthetic,1.0,36.666666666666664
2,1,23,0,0,3.8,2,57,synthetic,29.0,29.0
2,2,0,0,0,3.8,2,1,real,57.0,29.0
2,2,0,0,0,3.8,2,10,synthetic,1.0,22.666666666666668
2,2,1,0,0,3.8,2,14,synthetic,10.0,8.333333333333334
2,2,2,0,0,3.8,2,2,real,14.0,8.666666666666666
2,2,2,0,0,3.8,2,9,synthetic,2.0,8.333333333333334
2,2,3,0,0,3.8,2,5,synthetic,9.0,5.333333333333333
2,2,4,0,0,3.8,2,1,real,5.0,5.0
2,2,4,0,0,3.8,2,3,synthetic,1.0,3.0
2,2,5,0,0,3.8,2,2,real,3.0,2.0
2,2,5,0,0,3.8,2,1,real,2.0,2.0
2,2,5,0,0,3.8,2,11,synthetic,1.0,4.666666666666667
2,2,6,0,0,3.8,2,2,real,11.0,4.666666666666667
2,2,6,0,0,3.8,2,43,synthetic,2.0,18.666666666666668
2,2,7,0,0,3.8,2,52,synthetic,43.0,32.333333333333336
2,2,8,0,0,3.8,2,34,synthetic,52.0,43.0
2,2,9,0,0,3.8,2,1,real,34.0,29.0
2,2,9,0,0,3.8,2,31,synthetic,1.0,22.0
2,2,10,0,0,3.8,2,38,synthetic,31.0,23.333333333333332
2,2,11,0,0,3.8,2,21,synthetic,38.0,30.0
2,2,12,0,0,3.8,2,83,synthetic,21.0,47.333333333333336
2,2,13,0,0,3.8,2,83,synthetic,83.0,62.333333333333336
2,2,14,0,0,3.8,2,33,synthetic,83.0,66.33333333333333
2,2,15,0,0,3.8,2,34,synthetic,33.0,50.0
2,2,16,0,0,3.8,2,53,synthetic,34.0,40.0
2,2,17,0,0,3.8,2,38,synthetic,53.0,41.666666666666664
2,2,18,0,0,3.8,2,31,synthetic,38.0,40.666666666666664
2,2,19,0,0,3.8,2,60,synthetic,31.0,43.0
2,2,20,0,0,3.8,2,1,real,60.0,30.666666666666668
2,2,20,0,0,3.8,2,63,synthetic,1.0,41.333333333333336
2,2,21,0,0,3.8,2,86,synthetic,63.0,50.0
2,2,22,0,0,3.8,2,25,synthetic,86.0,58.0
2,2,23,0,0,3.8,2,31,synthetic,25.0,47.333333333333336
2,3,0,0,0,3.8,2,10,synthetic,31.0,22.0
2,3,1,0,0,3.8,2,1,real,10.0,14.0
2,3,1,0,0,3.8,2,1,real,1.0,4.0
2,3,1,0,0,3.8,2,16,synthetic,1.0,6.0
2,3,2,0,0,3.8,2,1,real,16.0,6.0
2,3,2,0,0,3.8,2,14,synthetic,1.0,10.333333333333334
2,3,3,0,0,3.8,2,1,real,14.0,5.333333333333333
2,3,3,0,0,3.8,2,11,synthetic,1.0,8.666666666666666
2,3,4,0,0,3.8,2,1,real,11.0,4.333333333333333
2,3,4,0,0,3.8,2,15,synthetic,1.0,9.0
2,3,5,0,0,3.8,2,13,synthetic,15.0,9.666666666666666
2,3,6,0,0,3.8,2,1,real,13.0,9.666666666666666
2,3,6,0,0,3.8,2,14,synthetic,1.0,9.333333333333334
2,3,7,0,0,3.8,2,52,synthetic,14.0,22.333333333333332
2,3,8,0,0,3.8,2,37,synthetic,52.0,34.333333333333336
2,3,9,0,0,3.8,2,1,real,37.0,30.0
2,3,9,0,0,3.8,2,8,synthetic,1.0,15.333333333333334
2,3,10,0,0,3.8,2,46,synthetic,8.0,18.333333333333332
2,3,11,0,0,3.8,2,38,synthetic,46.0,30.666666666666668
2,3,12,0,0,3.8,2,1,real,38.0,28.333333333333332
2,3,12,0,0,3.8,2,79,synthetic,1.0,39.333333333333336
2,3,13,0,0,3.8,2,2,real,79.0,27.333333333333332
2,3,13,0,0,3.8,2,89,synthetic,2.0,56.666666666666664
2,3,14,0,0,3.8,2,1,real,89.0,30.666666666666668
2,3,14,0,0,3.8,2,34,synthetic,1.0,41.333333333333336
2,3,15,0,0,3.8,2,39,synthetic,34.0,24.666666666666668
2,3,16,0,0,3.8,2,33,synthetic,39.0,35.333333333333336
2,3,17,0,0,3.8,2,34,synthetic,33.0,35.333333333333336
2,3,18,0,0,3.8,2,21,synthetic,34.0,29.333333333333332
2,3,19,0,0,3.8,2,85,synthetic,21.0,46.666666666666664
2,3,20,0,0,3.8,2,1,real,85.0,35.666666666666664
2,3,20,0,0,3.8,2,104,synthetic,1.0,63.333333333333336
2,3,21,0,0,3.8,2,76,synthetic,104.0,60.333333333333336
2,3,22,0,0,3.8,2,2,real,76.0,60.666666666666664
2,3,22,0,0,3.8,2,25,synthetic,2.0,34.333333333333336
2,3,23,0,0,3.8,2,28,synthetic,25.0,18.333333333333332
2,4,0,0,0,3.8,2,5,synthetic,28.0,19.333333333333332
2,4,1,0,0,3.8,2,1,real,5.0,11.333333333333334
2,4,1,0,0,3.8,2,9,synthetic,1.0,5.0
2,4,2,0,0,3.8,2,10,synthetic,9.0,6.666666666666667
2,4,3,0,0,3.8,2,10,synthetic,10.0,9.666666666666666
2,4,4,0,0,3.8,2,13,synthetic,10.0,11.0
2,4,5,0,0,3.8,2,8,synthetic,13.0,10.333333333333334
2,4,6,0,0,3.8,2,28,synthetic,8.0,16.333333333333332
2,4,7,0,0,3.8,2,1,real,28.0,12.333333333333334
2,4,7,0,0,3.8,2,20,synthetic,1.0,16.333333333333332
2,4,8,0,0,3.8,2,1,real,20.0,7.333333333333333
2,4,8,0,0,3.8,2,27,synthetic,1.0,16.0
2,4,9,0,1,3.8,2,12,synthetic,27.0,13.333333333333334
2,4,10,0,0,3.8,2,45,synthetic,12.0,28.0
2,4,11,0,0,3.8,2,23,synthetic,45.0,26.666666666666668
2,4,12,0,0,3.8,2,1,real,23.0,23.0
2,4,12,0,0,3.8,2,68,synthetic,1.0,30.666666666666668
2,4,13,0,0,3.8,2,1,real,68.0,23.333333333333332
2,4,13,0,0,3.8,2,80,synthetic,1.0,49.666666666666664
2,4,14,0,0,3.8,2,25,synthetic,80.0,35.333333333333336
2,4,15,0,1,3.8,2,33,synthetic,25.0,46.0
2,4,16,0,0,3.8,2,1,real,33.0,19.666666666666668
2,4,16,0,0,3.8,2,1,real,1.0,11.666666666666666
2,4,16,0,0,3.8,2,22,synthetic,1.0,8.0
2,4,17,0,0,3.8,2,27,synthetic,22.0,16.666666666666668
2,4,18,0,0,3.8,2,1,real,27.0,16.666666666666668
